rr_cd,line_cd,station_cd,line_sort,station_sort,station_g_cd,r_type,rr_name,line_name,station_name,pref_cd,lon,lat,f_flag
11,11332,1133219,11332,1133219,1130221,1,JR,JR京浜東北線,御徒町,13,139.774727,35.707282,1
11,11332,1133220,11332,1133220,1130222,1,JR,JR京浜東北線,秋葉原,13,139.773288,35.698619,1
11,11332,1133221,11332,1133221,1130223,1,JR,JR京浜東北線,神田,13,139.770641,35.691173,1
11,11332,1133222,11332,1133222,1130101,1,JR,JR京浜東北線,東京,13,139.766103,35.681391,1
11,11332,1133223,11332,1133223,1130225,1,JR,JR京浜東北線,有楽町,13,139.763806,35.675441,1
11,11332,1133224,11332,1133224,1130102,1,JR,JR京浜東北線,新橋,13,139.758587,35.666195,1
11,11332,1133225,11332,1133225,1130227,1,JR,JR京浜東北線,浜松町,13,139.757135,35.655391,1
11,11332,1133226,11332,1133226,1130228,1,JR,JR京浜東北線,田町,13,139.747575,35.645736,1
11,11332,1133227,11332,1133227,1130103,1,JR,JR京浜東北線,品川,13,139.738999,35.62876,1
11,11332,1133228,11332,1133228,1133228,1,JR,JR京浜東北線,大井町,13,139.73485,35.606257,1
11,11332,1133229,11332,1133229,1133229,1,JR,JR京浜東北線,大森,13,139.728079,35.588903,1
11,11332,1133230,11332,1133230,1133230,1,JR,JR京浜東北線,蒲田,13,139.716032,35.562517,1
11,11332,1133231,11332,1133231,1130104,1,JR,JR京浜東北線,川崎,14,139.697485,35.531311,1
11,11332,1133232,11332,1133232,1130401,1,JR,JR京浜東北線,鶴見,14,139.67614,35.508387,1
11,11332,1133233,11332,1133233,1133233,1,JR,JR京浜東北線,新子安,14,139.654776,35.487064,1
11,11332,1133234,11332,1133234,1130601,1,JR,JR京浜東北線,東神奈川,14,139.633466,35.47804,1
11,11332,1133235,11332,1133235,1130105,1,JR,JR京浜東北線,横浜,14,139.622704,35.466195,1
11,11332,1133236,11332,1133236,1130702,1,JR,JR京浜東北線,桜木町,14,139.630881,35.451112,0
11,11332,1133237,11332,1133237,1130703,1,JR,JR京浜東北線,関内,14,139.636984,35.443336,0
11,11332,1133238,11332,1133238,1130704,1,JR,JR京浜東北線,石川町,14,139.642934,35.438808,0
11,11332,1133239,11332,1133239,1130705,1,JR,JR京浜東北線,山手,14,139.646425,35.426891,0
11,11332,1133240,11332,1133240,1130706,1,JR,JR京浜東北線,根岸,14,139.636034,35.415887,0
11,11332,1133241,11332,1133241,1130707,1,JR,JR京浜東北線,磯子,14,139.617916,35.399881,0
11,11332,1133242,11332,1133242,1130708,1,JR,JR京浜東北線,新杉田,14,139.619483,35.386863,0
11,11332,1133243,11332,1133243,1130709,1,JR,JR京浜東北線,洋光台,14,139.596852,35.378785,0
11,11332,1133244,11332,1133244,1130710,1,JR,JR京浜東北線,港南台,14,139.576243,35.375183,0
11,11332,1133245,11332,1133245,1130711,1,JR,JR京浜東北線,本郷台,14,139.550159,35.36787,0
11,11332,1133246,11332,1133246,1130107,1,JR,JR京浜東北線,大船,14,139.531127,35.353466,0
11,11333,1133301,11333,1133301,1131906,1,JR,JR湘南新宿ライン,大宮,11,139.62405,35.906439,1
11,11333,1133302,11333,1133302,1131903,1,JR,JR湘南新宿ライン,赤羽,13,139.720928,35.778026,1
11,11333,1133303,11333,1133303,1130212,1,JR,JR湘南新宿ライン,池袋,13,139.711086,35.730256,1
11,11333,1133304,11333,1133304,1130208,1,JR,JR湘南新宿ライン,新宿,13,139.700464,35.689729,1
11,11333,1133305,11333,1133305,1130205,1,JR,JR湘南新宿ライン,渋谷,13,139.701238,35.658871,1
11,11333,1133306,11333,1133306,1130204,1,JR,JR湘南新宿ライン,恵比寿,13,139.71007,35.646685,1
11,11333,1133307,11333,1133307,1130201,1,JR,JR湘南新宿ライン,大崎,13,139.728439,35.619772,1
11,11333,1133308,11333,1133308,1130804,1,JR,JR湘南新宿ライン,西大井,13,139.721729,35.601616,1
11,11333,1133309,11333,1133309,1130805,1,JR,JR湘南新宿ライン,新川崎,14,139.671481,35.551784,1
11,11333,1133310,11333,1133310,1130105,1,JR,JR湘南新宿ライン,横浜,14,139.622704,35.466195,1
11,11333,1133311,11333,1133311,1130807,1,JR,JR湘南新宿ライン,保土ケ谷,14,139.599671,35.446746,1
11,11333,1133312,11333,1133312,1130808,1,JR,JR湘南新宿ライン,東戸塚,14,139.556794,35.430353,1
11,11333,1133313,11333,1133313,1130106,1,JR,JR湘南新宿ライン,戸塚,14,139.534282,35.400432,1
11,11333,1133314,11333,1133314,1130107,1,JR,JR湘南新宿ライン,大船,14,139.531127,35.353466,1
11,11333,1133315,11333,1133308,1130307,1,JR,JR湘南新宿ライン,武蔵小杉,14,139.663278,35.575965,1
11,11334,1133401,11334,1133401,1131925,1,JR,JR烏山線,宝積寺,9,139.979487,36.631703,1
11,11334,1133402,11334,1133402,1133402,1,JR,JR烏山線,下野花岡,9,140.008606,36.649965,1
11,11334,1133403,11334,1133403,1133403,1,JR,JR烏山線,仁井田,9,140.029573,36.657271,1
11,11334,1133404,11334,1133404,1133404,1,JR,JR烏山線,鴻野山,9,140.051656,36.666495,1
11,11334,1133405,11334,1133405,1133405,1,JR,JR烏山線,大金,9,140.095656,36.656275,1
11,11334,1133406,11334,1133406,1133406,1,JR,JR烏山線,小塙,9,140.11656,36.643095,1
11,11334,1133407,11334,1133407,1133407,1,JR,JR烏山線,滝,9,140.138152,36.648558,1
11,11334,1133408,11334,1133408,1133408,1,JR,JR烏山線,烏山,9,140.15507,36.650455,1
11,11335,1133501,11335,1133501,1133501,1,JR,JR吾妻線,渋川,10,139.008786,36.491251,1
11,11335,1133502,11335,1133502,1133502,1,JR,JR吾妻線,金島,10,138.976421,36.529502,1
11,11335,1133503,11335,1133503,1133503,1,JR,JR吾妻線,祖母島,10,138.957042,36.540729,1
11,11335,1133504,11335,1133504,1133504,1,JR,JR吾妻線,小野上,10,138.922202,36.552524,1
11,11335,1133505,11335,1133505,1133505,1,JR,JR吾妻線,小野上温泉,10,138.904882,36.556909,1
11,11335,1133506,11335,1133506,1133506,1,JR,JR吾妻線,市城,10,138.882247,36.570685,1
11,11335,1133507,11335,1133507,1133507,1,JR,JR吾妻線,中之条,10,138.850908,36.585541,1
11,11335,1133508,11335,1133508,1133508,1,JR,JR吾妻線,群馬原町,10,138.824091,36.571694,1
11,11335,1133509,11335,1133509,1133509,1,JR,JR吾妻線,郷原,10,138.801073,36.54876,1
11,11335,1133510,11335,1133510,1133510,1,JR,JR吾妻線,矢倉,10,138.78428,36.552731,1
11,11335,1133511,11335,1133511,1133511,1,JR,JR吾妻線,岩島,10,138.759873,36.563239,1
11,11335,1133512,11335,1133512,1133512,1,JR,JR吾妻線,川原湯温泉,10,138.70767,36.55363,1
11,11335,1133513,11335,1133513,1133513,1,JR,JR吾妻線,長野原草津口,10,138.64959,36.5465,1
11,11335,1133514,11335,1133514,1133514,1,JR,JR吾妻線,群馬大津,10,138.628045,36.553792,1
11,11335,1133515,11335,1133515,1133515,1,JR,JR吾妻線,羽根尾,10,138.605502,36.550164,1
11,11335,1133516,11335,1133516,1133516,1,JR,JR吾妻線,袋倉,10,138.579141,36.543997,1
11,11335,1133517,11335,1133517,1133517,1,JR,JR吾妻線,万座・鹿沢口,10,138.551395,36.531967,1
11,11335,1133518,11335,1133518,1133518,1,JR,JR吾妻線,大前,10,138.528966,36.513696,1
11,11337,1133701,11337,1133701,1131816,1,JR,JR信越本線,高崎,10,139.012354,36.322239,1
11,11337,1133702,11337,1133702,1133702,1,JR,JR信越本線,北高崎,10,139.001076,36.338791,1
11,11337,1133703,11337,1133703,1133703,1,JR,JR信越本線,群馬八幡,10,138.957433,36.337641,1
11,11337,1133704,11337,1133704,1133704,1,JR,JR信越本線,安中,10,138.914368,36.331657,1
11,11337,1133705,11337,1133705,1133705,1,JR,JR信越本線,磯部,10,138.849650,36.298397,1
11,11337,1133706,11337,1133706,1133706,1,JR,JR信越本線,松井田,10,138.797705,36.309151,1
11,11337,1133707,11337,1133707,1133707,1,JR,JR信越本線,西松井田,10,138.786675,36.316067,1
11,11337,1133708,11337,1133708,1133708,1,JR,JR信越本線,横川,10,138.737926,36.336009,1
11,11338,1133801,11338,1133801,1122917,1,JR,JR水郡線,水戸,8,140.47676,36.370911,1
11,11338,1133802,11338,1133802,1133802,1,JR,JR水郡線,常陸青柳,8,140.484495,36.383582,1
11,11338,1133803,11338,1133803,1133803,1,JR,JR水郡線,常陸津田,8,140.482914,36.404171,1
11,11338,1133804,11338,1133804,1133804,1,JR,JR水郡線,後台,8,140.489899,36.423767,1
11,11338,1133805,11338,1133805,1133805,1,JR,JR水郡線,下菅谷,8,140.494021,36.435394,1
11,11338,1133806,11338,1133806,1133806,1,JR,JR水郡線,中菅谷,8,140.492626,36.445662,1
11,11338,1133807,11338,1133807,1133807,1,JR,JR水郡線,上菅谷,8,140.492659,36.455378,1
11,11338,1133808,11338,1133808,1133808,1,JR,JR水郡線,南酒出,8,140.498471,36.477361,1
11,11338,1133809,11338,1133809,1133809,1,JR,JR水郡線,額田,8,140.503462,36.485705,1
11,11338,1133810,11338,1133810,1133810,1,JR,JR水郡線,河合,8,140.517118,36.508241,1
11,11338,1133811,11338,1133811,1133811,1,JR,JR水郡線,谷河原,8,140.52502,36.519782,1
11,11338,1133812,11338,1133812,1133812,1,JR,JR水郡線,常陸太田,8,140.52777,36.531225,1
11,11338,1133813,11338,1133813,1133813,1,JR,JR水郡線,常陸鴻巣,8,140.467455,36.472414,1
11,11338,1133814,11338,1133814,1133814,1,JR,JR水郡線,瓜連,8,140.450438,36.497805,1
11,11338,1133815,11338,1133815,1133815,1,JR,JR水郡線,静,8,140.438103,36.506012,1
11,11338,1133816,11338,1133816,1133816,1,JR,JR水郡線,常陸大宮,8,140.412431,36.547554,1
11,11338,1133817,11338,1133817,1133817,1,JR,JR水郡線,玉川村,8,140.374334,36.579088,1
11,11338,1133818,11338,1133818,1133818,1,JR,JR水郡線,野上原,8,140.390127,36.605879,1
11,11338,1133819,11338,1133819,1133819,1,JR,JR水郡線,山方宿,8,140.401244,36.6246,1
11,11338,1133820,11338,1133820,1133820,1,JR,JR水郡線,中舟生,8,140.392242,36.645683,1
11,11338,1133821,11338,1133821,1133821,1,JR,JR水郡線,下小川,8,140.387021,36.668975,1
11,11338,1133822,11338,1133822,1133822,1,JR,JR水郡線,西金,8,140.386468,36.69548,1
11,11338,1133823,11338,1133823,1133823,1,JR,JR水郡線,上小川,8,140.378604,36.719216,1
11,11338,1133824,11338,1133824,1133824,1,JR,JR水郡線,袋田,8,140.379583,36.754718,1
11,11338,1133825,11338,1133825,1133825,1,JR,JR水郡線,常陸大子,8,140.350855,36.770657,1
11,11338,1133826,11338,1133826,1133826,1,JR,JR水郡線,下野宮,8,140.375282,36.815744,1
11,11338,1133827,11338,1133827,1133827,1,JR,JR水郡線,矢祭山,7,140.395278,36.84978,1
11,11338,1133828,11338,1133828,1133828,1,JR,JR水郡線,東館,7,140.423314,36.870264,1
11,11338,1133829,11338,1133829,1133829,1,JR,JR水郡線,南石井,7,140.416902,36.894625,1
11,11338,1133830,11338,1133830,1133830,1,JR,JR水郡線,磐城石井,7,140.415321,36.904516,1
11,11338,1133831,11338,1133831,1133831,1,JR,JR水郡線,磐城塙,7,140.41205,36.95862,1
11,11338,1133832,11338,1133832,1133832,1,JR,JR水郡線,近津,7,140.393699,37.000487,1
11,11338,1133833,11338,1133833,1133833,1,JR,JR水郡線,中豊,7,140.393253,37.022479,1
11,11338,1133834,11338,1133834,1133834,1,JR,JR水郡線,磐城棚倉,7,140.384423,37.035127,1
11,11338,1133835,11338,1133835,1133835,1,JR,JR水郡線,磐城浅川,7,140.414329,37.079787,1
11,11338,1133836,11338,1133836,1133836,1,JR,JR水郡線,里白石,7,140.416655,37.104195,1
11,11338,1133837,11338,1133837,1133837,1,JR,JR水郡線,磐城石川,7,140.443969,37.140635,1
11,11338,1133838,11338,1133838,1133838,1,JR,JR水郡線,野木沢,7,140.42097,37.175224,1
11,11338,1133839,11338,1133839,1133839,1,JR,JR水郡線,川辺沖,7,140.405723,37.192794,1
11,11338,1133840,11338,1133840,1133840,1,JR,JR水郡線,泉郷,7,140.405289,37.214494,1
11,11338,1133841,11338,1133841,1133841,1,JR,JR水郡線,川東,7,140.406220,37.270119,1
11,11338,1133842,11338,1133842,1133842,1,JR,JR水郡線,小塩江,7,140.430246,37.295533,1
11,11338,1133843,11338,1133843,1133843,1,JR,JR水郡線,谷田川,7,140.431117,37.31372,1
11,11338,1133844,11338,1133844,1133844,1,JR,JR水郡線,磐城守山,7,140.406485,37.330776,1
11,11338,1133845,11338,1133845,1123113,1,JR,JR水郡線,安積永盛,7,140.368943,37.356967,1
11,11338,1133846,11338,1133846,1123114,1,JR,JR水郡線,郡山,7,140.389363,37.398187,1
11,11339,1133901,11339,1133901,1131918,1,JR,JR水戸線,小山,9,139.806241,36.312747,1
11,11339,1133902,11339,1133902,1133902,1,JR,JR水戸線,小田林,8,139.85353,36.300775,1
11,11339,1133903,11339,1133903,1133903,1,JR,JR水戸線,結城,8,139.873028,36.298056,1
11,11339,1133904,11339,1133904,1133904,1,JR,JR水戸線,東結城,8,139.891485,36.296554,1
11,11339,1133905,11339,1133905,1133905,1,JR,JR水戸線,川島,8,139.916382,36.295918,1
11,11339,1133906,11339,1133906,1133906,1,JR,JR水戸線,玉戸,8,139.93845,36.298547,1
11,11339,1133907,11339,1133907,1133907,1,JR,JR水戸線,下館,8,139.97866,36.304197,1
11,11339,1133908,11339,1133908,1133908,1,JR,JR水戸線,新治,8,140.039076,36.328082,1
11,11339,1133909,11339,1133909,1133909,1,JR,JR水戸線,大和,8,140.073216,36.345567,1
11,11339,1133910,11339,1133910,1133910,1,JR,JR水戸線,岩瀬,8,140.108739,36.359377,1
11,11339,1133911,11339,1133911,1133911,1,JR,JR水戸線,羽黒,8,140.142947,36.355292,1
11,11339,1133912,11339,1133912,1133912,1,JR,JR水戸線,福原,8,140.187249,36.351507,1
11,11339,1133913,11339,1133913,1133913,1,JR,JR水戸線,稲田,8,140.21501,36.368903,1
11,11339,1133914,11339,1133914,1133914,1,JR,JR水戸線,笠間,8,140.246515,36.373056,1
11,11339,1133915,11339,1133915,1133915,1,JR,JR水戸線,宍戸,8,140.288243,36.344763,1
11,11339,1133916,11339,1133916,1122913,1,JR,JR水戸線,友部,8,140.306306,36.350597,1
11,11340,1134001,11340,1134001,1131923,1,JR,JR日光線,宇都宮,9,139.898389,36.559246,1
11,11340,1134002,11340,1134002,1134002,1,JR,JR日光線,鶴田,9,139.858818,36.538319,1
11,11340,1134003,11340,1134003,1134003,1,JR,JR日光線,鹿沼,9,139.762961,36.571222,1
11,11340,1134004,11340,1134004,1134004,1,JR,JR日光線,文挟,9,139.727778,36.637716,1
11,11340,1134005,11340,1134005,1134005,1,JR,JR日光線,下野大沢,9,139.732367,36.686427,1
11,11340,1134006,11340,1134006,1134006,1,JR,JR日光線,今市,9,139.687348,36.720388,1
11,11340,1134007,11340,1134007,1134007,1,JR,JR日光線,日光,9,139.62215,36.7474,1
11,11341,1134101,11341,1134101,1131816,1,JR,JR両毛線,高崎,10,139.012354,36.322239,1
11,11341,1134102,11341,1134102,1134102,1,JR,JR両毛線,高崎問屋町,10,139.017089,36.346097,1
11,11341,1134103,11341,1134103,1134103,1,JR,JR両毛線,井野,10,139.023247,36.357457,1
11,11341,1134104,11341,1134104,1134104,1,JR,JR両毛線,新前橋,10,139.046924,36.378936,1
11,11341,1134105,11341,1134105,1134105,1,JR,JR両毛線,前橋,10,139.072833,36.383399,1
11,11341,1134106,11341,1134106,1134106,1,JR,JR両毛線,前橋大島,10,139.109557,36.370585,1
11,11341,1134107,11341,1134107,1134107,1,JR,JR両毛線,駒形,10,139.139483,36.354145,1
11,11341,1134108,11341,1134108,1134108,1,JR,JR両毛線,伊勢崎,10,139.193704,36.326849,1
11,11341,1134109,11341,1134109,1134109,1,JR,JR両毛線,国定,10,139.242463,36.359018,1
11,11341,1134110,11341,1134110,1134110,1,JR,JR両毛線,岩宿,10,139.297058,36.395861,1
11,11341,1134111,11341,1134111,1134111,1,JR,JR両毛線,桐生,10,139.33319,36.41109,1
11,11341,1134112,11341,1134112,1134112,1,JR,JR両毛線,小俣,9,139.374416,36.374960,1
11,11341,1134113,11341,1134113,1134113,1,JR,JR両毛線,山前,9,139.411322,36.347369,1
11,11341,1134114,11341,1134114,1134114,1,JR,JR両毛線,足利,9,139.456295,36.331888,1
11,11341,1134115,11341,1134115,1134115,1,JR,JR両毛線,富田,9,139.528650,36.316209,1
11,11341,1134116,11341,1134116,1134116,1,JR,JR両毛線,佐野,9,139.578858,36.316668,1
11,11341,1134117,11341,1134117,1134117,1,JR,JR両毛線,岩舟,9,139.657955,36.326561,1
11,11341,1134118,11341,1134118,1134118,1,JR,JR両毛線,大平下,9,139.697264,36.344315,1
11,11341,1134119,11341,1134119,1134119,1,JR,JR両毛線,栃木,9,139.731037,36.371912,1
11,11341,1134120,11341,1134120,1134120,1,JR,JR両毛線,思川,9,139.781079,36.351044,1
11,11341,1134121,11341,1134121,1131918,1,JR,JR両毛線,小山,9,139.806241,36.312747,1
11,11342,1134201,11342,1134201,1131816,1,JR,JR上越線,高崎,10,139.012354,36.322239,1
11,11342,1134202,11342,1134202,1134102,1,JR,JR上越線,高崎問屋町,10,139.017089,36.346097,1
11,11342,1134203,11342,1134203,1134103,1,JR,JR上越線,井野,10,139.023247,36.357457,1
11,11342,1134204,11342,1134204,1134104,1,JR,JR上越線,新前橋,10,139.046924,36.378936,1
11,11342,1134205,11342,1134205,1134205,1,JR,JR上越線,群馬総社,10,139.032221,36.415574,1
11,11342,1134206,11342,1134206,1134206,1,JR,JR上越線,八木原,10,139.019239,36.463738,1
11,11342,1134207,11342,1134207,1133501,1,JR,JR上越線,渋川,10,139.008786,36.491251,1
11,11342,1134208,11342,1134208,1134208,1,JR,JR上越線,敷島,10,139.033897,36.537636,1
11,11342,1134209,11342,1134209,1134209,1,JR,JR上越線,津久田,10,139.042806,36.561063,1
11,11342,1134210,11342,1134210,1134210,1,JR,JR上越線,岩本,10,139.047438,36.602184,1
11,11342,1134211,11342,1134211,1134211,1,JR,JR上越線,沼田,10,139.035734,36.642513,1
11,11342,1134212,11342,1134212,1134212,1,JR,JR上越線,後閑,10,139.000078,36.679547,1
11,11342,1134213,11342,1134213,1134213,1,JR,JR上越線,上牧,10,138.984533,36.735616,1
11,11342,1134214,11342,1134214,1134214,1,JR,JR上越線,水上,10,138.9688,36.778614,1
11,11342,1134215,11342,1134215,1134215,1,JR,JR上越線,湯檜曽,10,138.986209,36.802683,1
11,11342,1134216,11342,1134216,1134216,1,JR,JR上越線,土合,10,138.967959,36.830696,1
11,11342,1134217,11342,1134217,1134217,1,JR,JR上越線,土樽,15,138.861446,36.875277,1
11,11342,1134218,11342,1134218,1134218,1,JR,JR上越線,越後中里,15,138.84846,36.910398,1
11,11342,1134219,11342,1134219,1134219,1,JR,JR上越線,岩原スキー場前,15,138.839438,36.924146,1
11,11342,1134220,11342,1134220,1134220,1,JR,JR上越線,越後湯沢,15,138.809227,36.935799,1
11,11342,1134221,11342,1134221,1134221,1,JR,JR上越線,石打,15,138.804221,36.988663,1
11,11342,1134222,11342,1134222,1134222,1,JR,JR上越線,大沢,15,138.821310,37.021170,1
11,11342,1134223,11342,1134223,1134223,1,JR,JR上越線,上越国際スキー場前,15,138.827973,37.028755,1
11,11342,1134224,11342,1134224,1134224,1,JR,JR上越線,塩沢,15,138.848399,37.041463,1
11,11342,1134225,11342,1134225,1134225,1,JR,JR上越線,六日町,15,138.875872,37.067065,1
11,11342,1134226,11342,1134226,1134226,1,JR,JR上越線,五日町,15,138.908346,37.1199,1
11,11342,1134227,11342,1134227,1134227,1,JR,JR上越線,浦佐,15,138.922798,37.167488,1
11,11342,1134228,11342,1134228,1134228,1,JR,JR上越線,八色,15,138.934854,37.191747,1
11,11342,1134229,11342,1134229,1122738,1,JR,JR上越線,小出,15,138.953526,37.233581,1
11,11342,1134230,11342,1134230,1134230,1,JR,JR上越線,越後堀之内,15,138.928003,37.23913,1
11,11342,1134231,11342,1134231,1134231,1,JR,JR上越線,北堀之内,15,138.896372,37.25588,1
11,11342,1134232,11342,1134232,1134232,1,JR,JR上越線,越後川口,15,138.861514,37.272983,1
11,11342,1134233,11342,1134233,1134233,1,JR,JR上越線,小千谷,15,138.813233,37.309822,1
11,11342,1134234,11342,1134234,1134234,1,JR,JR上越線,越後滝谷,15,138.834932,37.368724,1
11,11342,1134235,11342,1134235,1134235,1,JR,JR上越線,宮内,15,138.840204,37.422223,1
11,11342,1134236,11342,1134236,1134236,1,JR,JR上越線,長岡,15,138.853927,37.447787,1
11,11401,1140101,11401,1140101,1131139,1,JR,JR小海線(八ヶ岳高原線),小淵沢,19,138.316351,35.863808,1
11,11401,1140102,11401,1140102,1140102,1,JR,JR小海線(八ヶ岳高原線),甲斐小泉,19,138.359402,35.879533,1
11,11401,1140103,11401,1140103,1140103,1,JR,JR小海線(八ヶ岳高原線),甲斐大泉,19,138.409564,35.89624,1
11,11401,1140104,11401,1140104,1140104,1,JR,JR小海線(八ヶ岳高原線),清里,19,138.436589,35.919093,1
11,11401,1140105,11401,1140105,1140105,1,JR,JR小海線(八ヶ岳高原線),野辺山,20,138.474448,35.955289,1
11,11401,1140106,11401,1140106,1140106,1,JR,JR小海線(八ヶ岳高原線),信濃川上,20,138.527345,35.975939,1
11,11401,1140107,11401,1140107,1140107,1,JR,JR小海線(八ヶ岳高原線),佐久広瀬,20,138.519349,36.003724,1
11,11401,1140108,11401,1140108,1140108,1,JR,JR小海線(八ヶ岳高原線),佐久海ノ口,20,138.490807,36.021128,1
11,11401,1140109,11401,1140109,1140109,1,JR,JR小海線(八ヶ岳高原線),海尻,20,138.473536,36.041276,1
11,11401,1140110,11401,1140110,1140110,1,JR,JR小海線(八ヶ岳高原線),松原湖,20,138.470509,36.060995,1
11,11401,1140111,11401,1140111,1140111,1,JR,JR小海線(八ヶ岳高原線),小海,20,138.482806,36.08862,1
11,11401,1140112,11401,1140112,1140112,1,JR,JR小海線(八ヶ岳高原線),馬流,20,138.485963,36.101824,1
11,11401,1140113,11401,1140113,1140113,1,JR,JR小海線(八ヶ岳高原線),高岩,20,138.477438,36.115711,1
11,11401,1140114,11401,1140114,1140114,1,JR,JR小海線(八ヶ岳高原線),八千穂,20,138.477345,36.133281,1
11,11401,1140115,11401,1140115,1140115,1,JR,JR小海線(八ヶ岳高原線),海瀬,20,138.485894,36.155743,1
11,11401,1140116,11401,1140116,1140116,1,JR,JR小海線(八ヶ岳高原線),羽黒下,20,138.489618,36.166411,1
11,11401,1140117,11401,1140117,1140117,1,JR,JR小海線(八ヶ岳高原線),青沼,20,138.489162,36.181259,1
11,11401,1140118,11401,1140118,1140118,1,JR,JR小海線(八ヶ岳高原線),臼田,20,138.488309,36.194013,1
11,11401,1140119,11401,1140119,1140119,1,JR,JR小海線(八ヶ岳高原線),龍岡城,20,138.490708,36.204184,1
11,11401,1140120,11401,1140120,1140120,1,JR,JR小海線(八ヶ岳高原線),太田部,20,138.4878,36.220307,1
11,11401,1140121,11401,1140121,1140121,1,JR,JR小海線(八ヶ岳高原線),中込,20,138.479389,36.23062,1
11,11401,1140122,11401,1140122,1140122,1,JR,JR小海線(八ヶ岳高原線),滑津,20,138.475003,36.238716,1
11,11401,1140123,11401,1140123,1140123,1,JR,JR小海線(八ヶ岳高原線),北中込,20,138.476661,36.254923,1
11,11401,1140124,11401,1140124,1140124,1,JR,JR小海線(八ヶ岳高原線),岩村田,20,138.4724,36.27446,1
11,11401,1140125,11401,1140125,1140125,1,JR,JR小海線(八ヶ岳高原線),佐久平,20,138.464367,36.277929,1
11,11401,1140126,11401,1140126,1140126,1,JR,JR小海線(八ヶ岳高原線),中佐都,20,138.453549,36.280856,1
11,11401,1140127,11401,1140127,1140127,1,JR,JR小海線(八ヶ岳高原線),美里,20,138.450177,36.292243,1
11,11401,1140128,11401,1140128,1140128,1,JR,JR小海線(八ヶ岳高原線),三岡,20,138.44846,36.30415,1
11,11401,1140129,11401,1140129,1140129,1,JR,JR小海線(八ヶ岳高原線),乙女,20,138.440527,36.311371,1
11,11401,1140130,11401,1140130,1140130,1,JR,JR小海線(八ヶ岳高原線),東小諸,20,138.432144,36.317057,1
11,11401,1140131,11401,1140131,1140131,1,JR,JR小海線(八ヶ岳高原線),小諸,20,138.422021,36.326337,1
11,11402,1140201,11402,1140201,1140201,1,JR,JR身延線,富士,22,138.651225,35.151497,1
11,11402,1140202,11402,1140202,1140202,1,JR,JR身延線,柚木,22,138.639157,35.157468,1
11,11402,1140203,11402,1140203,1140203,1,JR,JR身延線,竪堀,22,138.645881,35.168075,1
11,11402,1140204,11402,1140204,1140204,1,JR,JR身延線,入山瀬,22,138.647622,35.188276,1
11,11402,1140205,11402,1140205,1140205,1,JR,JR身延線,富士根,22,138.63562,35.205251,1
11,11402,1140206,11402,1140206,1140206,1,JR,JR身延線,源道寺,22,138.627057,35.214463,1
11,11402,1140207,11402,1140207,1140207,1,JR,JR身延線,富士宮,22,138.614924,35.221409,1
11,11402,1140208,11402,1140208,1140208,1,JR,JR身延線,西富士宮,22,138.602567,35.225456,1
11,11402,1140209,11402,1140209,1140209,1,JR,JR身延線,沼久保,22,138.584283,35.199278,1
11,11402,1140210,11402,1140210,1140210,1,JR,JR身延線,芝川,22,138.563845,35.197272,1
11,11402,1140211,11402,1140211,1140211,1,JR,JR身延線,稲子,22,138.536892,35.230454,1
11,11402,1140212,11402,1140212,1140212,1,JR,JR身延線,十島,19,138.515802,35.230153,1
11,11402,1140213,11402,1140213,1140213,1,JR,JR身延線,井出,19,138.490989,35.247449,1
11,11402,1140214,11402,1140214,1140214,1,JR,JR身延線,寄畑,19,138.474932,35.264832,1
11,11402,1140215,11402,1140215,1140215,1,JR,JR身延線,内船,19,138.465068,35.282183,1
11,11402,1140216,11402,1140216,1140216,1,JR,JR身延線,甲斐大島,19,138.45218,35.32817,1
11,11402,1140217,11402,1140217,1140217,1,JR,JR身延線,身延,19,138.453021,35.361397,1
11,11402,1140218,11402,1140218,1140218,1,JR,JR身延線,塩之沢,19,138.453887,35.379626,1
11,11402,1140219,11402,1140219,1140219,1,JR,JR身延線,波高島,19,138.459747,35.418624,1
11,11402,1140220,11402,1140220,1140220,1,JR,JR身延線,下部温泉,19,138.472359,35.425751,1
11,11402,1140221,11402,1140221,1140221,1,JR,JR身延線,甲斐常葉,19,138.476975,35.444779,1
11,11402,1140222,11402,1140222,1140222,1,JR,JR身延線,市ノ瀬,19,138.482154,35.462345,1
11,11402,1140223,11402,1140223,1140223,1,JR,JR身延線,久那土,19,138.467391,35.48144,1
11,11402,1140224,11402,1140224,1140224,1,JR,JR身延線,甲斐岩間,19,138.463057,35.492539,1
11,11402,1140225,11402,1140225,1140225,1,JR,JR身延線,落居,19,138.471256,35.503612,1
11,11402,1140226,11402,1140226,1140226,1,JR,JR身延線,鰍沢口,19,138.470916,35.541375,1
11,11402,1140227,11402,1140227,1140227,1,JR,JR身延線,市川大門,19,138.493276,35.560451,1
11,11402,1140228,11402,1140228,1140228,1,JR,JR身延線,市川本町,19,138.502028,35.560684,1
11,11402,1140229,11402,1140229,1140229,1,JR,JR身延線,芦川,19,138.511241,35.563087,1
11,11402,1140230,11402,1140230,1140230,1,JR,JR身延線,甲斐上野,19,138.520465,35.569592,1
11,11402,1140231,11402,1140231,1140231,1,JR,JR身延線,東花輪,19,138.526935,35.594749,1
11,11402,1140232,11402,1140232,1140232,1,JR,JR身延線,小井川,19,138.528523,35.604442,1
11,11402,1140233,11402,1140233,1140233,1,JR,JR身延線,常永,19,138.532909,35.616877,1
