*line 県	会社	路線	駅	えき	営業キロ	計算キロ	乗換路線	同名駅	都区市内	新幹線乗換	近郊区間	電車特定	山手,環状線内	70条適用駅	新幹線の並行在来線	JR6社の境界駅	69条適用駅	新幹線在来線分岐駅	分岐特例2
茨城県	JR東日本	水郡線(上菅谷-常陸太田)	南酒出	みなみさかいで	2.5	2.8			0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水郡線(上菅谷-常陸太田)	額田	ぬかだ	3.6	4			0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水郡線(上菅谷-常陸太田)	河合	かわい	6.7	7.4			0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水郡線(上菅谷-常陸太田)	谷河原	やがわら	8.2	9			0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水郡線(上菅谷-常陸太田)	常陸太田	ひたちおおた	9.5	10.5			0	0	1	0	0	0	!	0	0	0	!
x	branch	烏山線	宇都宮	宝積寺	-32768	東北線				0	1	0	0	0	!	0	0	0	!
栃木県	JR東日本	烏山線	宝積寺	ほうしゃくじ	0	0	東北線		0	0	1	0	0	0	!	0	0	0	!
栃木県	JR東日本	烏山線	下野花岡	しもつけはなおか	3.9	4.3	 		0	0	1	0	0	0	!	0	0	0	!
栃木県	JR東日本	烏山線	仁井田	にいた	5.9	6.5	 	(烏)	0	0	1	0	0	0	!	0	0	0	!
栃木県	JR東日本	烏山線	鴻野山	こうのやま	8.3	9.1	 		0	0	1	0	0	0	!	0	0	0	!
栃木県	JR東日本	烏山線	大金	おおがね	12.7	14	 		0	0	1	0	0	0	!	0	0	0	!
栃木県	JR東日本	烏山線	小塙	こばな	15.3	16.8	 		0	0	1	0	0	0	!	0	0	0	!
栃木県	JR東日本	烏山線	滝	たき	17.5	19.3	 	(烏)	0	0	1	0	0	0	!	0	0	0	!
栃木県	JR東日本	烏山線	烏山	からすやま	20.4	22.4	 		0	0	1	0	0	0	!	0	0	0	!
栃木県	JR東日本	日光線	宇都宮	うつのみや	0	0	東北新幹線/東北線		0	0	1	0	0	0	!	0	0	0	!
栃木県	JR東日本	日光線	鶴田	つるた	4.8	5.3			0	0	1	0	0	0	!	0	0	0	!
栃木県	JR東日本	日光線	鹿沼	かぬま	14.3	15.7			0	0	1	0	0	0	!	0	0	0	!
栃木県	JR東日本	日光線	文挟	ふばさみ	22.4	24.6			0	0	1	0	0	0	!	0	0	0	!
栃木県	JR東日本	日光線	下野大沢	しもつけおおさわ	28.2	31			0	0	1	0	0	0	!	0	0	0	!
栃木県	JR東日本	日光線	今市	いまいち	33.9	37.3			0	0	1	0	0	0	!	0	0	0	!
栃木県	JR東日本	日光線	日光	にっこう	40.5	44.6			0	0	1	0	0	0	!	0	0	0	!
栃木県	JR東日本	水戸線	小山	おやま	0	0	東北新幹線/東北線/両毛線		0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水戸線	小田林	おたばやし	4.9	0	 		0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水戸線	結城	ゆうき	6.6	0	 		0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水戸線	東結城	ひがしゆうき	8.3	0	 		0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水戸線	川島	かわしま	10.4	0	 		0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水戸線	玉戸	たまど	12.5	0	 		0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水戸線	下館	しもだて	16.2	0	 		0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水戸線	新治	にいはり	22.3	0	 		0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水戸線	大和	やまと	25.9	0	 		0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水戸線	岩瀬	いわせ	29.6	0	 		0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水戸線	羽黒	はぐろ	32.8	0	 		0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水戸線	福原	ふくはら	37	0	 		0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水戸線	稲田	いなだ	40.1	0	 		0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水戸線	笠間	かさま	43.3	0	 		0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水戸線	宍戸	ししど	48.5	0	 		0	0	1	0	0	0	!	0	0	0	!
茨城県	JR東日本	水戸線	友部	ともべ	50.2	0	常磐線		0	0	1	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙山線	仙台	せんだい	0	0	東北新幹線/東北線/仙石線		110	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙山線	東照宮	とうしょうぐう	3.2	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙山線	北仙台	きたせんだい	4.8	0			10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙山線	北山	きたやま	6.5	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙山線	東北福祉大前	とうほくふくしだいまえ	7.5	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙山線	国見	くにみ	8.6	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙山線	葛岡	くずおか	10.1	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙山線	陸前落合	りくぜんおちあい	12.7	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙山線	愛子	あやし	15.2	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙山線	陸前白沢	りくぜんしらさわ	20.6	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙山線	熊ケ根	くまがね	23.7	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙山線	作並	さくなみ	28.7	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙山線	奥新川	おくにっかわ	33.8	0	 		10	0	5	0	0	0	!	0	0	0	!
山形県	JR東日本	仙山線	面白山高原	おもしろやまこうげん	42.5	0	 		0	0	5	0	0	0	!	0	0	0	!
山形県	JR東日本	仙山線	山寺	やまでら	48.7	0	 		0	0	5	0	0	0	!	0	0	0	!
山形県	JR東日本	仙山線	高瀬	たかせ	52.4	0	 	(仙山)	0	0	5	0	0	0	!	0	0	0	!
山形県	JR東日本	仙山線	楯山	たてやま	54.9	0	 		0	0	5	0	0	0	!	0	0	0	!
山形県	JR東日本	仙山線	羽前千歳	うぜんちとせ	58	0	奥羽線		0	0	5	0	0	0	!	0	0	0	!
x	branch	仙山線	山形	羽前千歳	32767	奥羽線				0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	あおば通	あおばどおり	0	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	仙台	せんだい	0.5	0	東北新幹線/東北線/仙山線		110	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	榴ケ岡	つつじがおか	1.3	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	宮城野原	みやぎのはら	2.4	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	陸前原ノ町	りくぜんはらのまち	3.2	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	苦竹	にがたけ	4	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	小鶴新田	こづるしんでん	5.6	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	福田町	ふくだまち	7.7	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	陸前高砂	りくぜんたかさご	8.6	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	中野栄	なかのさかえ	10.3	0	 		10	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	多賀城	たがじょう	12.6	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	下馬	げば	14.4	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	西塩釜	にししおがま	15.2	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	本塩釜	ほんしおがま	16	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	東塩釜	ひがししおがま	17.2	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	陸前浜田	りくぜんはまだ	20.3	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	松島海岸	まつしまかいがん	23.2	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	高城町	たかぎまち	25.5	0	仙石東北ライン		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	手樽	てたる	27.3	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	陸前富山	りくぜんとみやま	28.6	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	陸前大塚	りくぜんおおつか	30.8	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	東名	とうな	32.2	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	野蒜	のびる	33.4	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	陸前小野	りくぜんおの	36	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	鹿妻	かづま	37.6	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	矢本	やもと	40.2	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	東矢本	ひがしやもと	41.6	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	陸前赤井	りくぜんあかい	43.1	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	石巻あゆみ野	いしのまきあゆみの	45.2	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	蛇田	へびた	46.6	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	陸前山下	りくぜんやました	47.6	0	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石線	石巻	いしのまき	49	0	石巻線		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石東北ライン	松島	まつしま	0	0	東北線		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	仙石東北ライン	高城町	たかぎまち	0.3	0	仙石線		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	小牛田	こごた	0	0	東北線/陸羽東線		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	上涌谷	かみわくや	3.5	3.9			0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	涌谷	わくや	6.2	6.8			0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	前谷地	まえやち	12.8	14.1	気仙沼線		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	佳景山	かけやま	17.1	18.8	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	鹿又	かのまた	21.2	23.3	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	曽波神	そばのかみ	23.7	26.1	 		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	石巻	いしのまき	27.9	30.7	仙石線		0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	陸前稲井	りくぜんいない	30.9	34			0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	渡波	わたのは	35.9	39.5			0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	万石浦	まんごくうら	37	40.7			0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	沢田	さわだ	38.3	42.1			0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	浦宿	うらしゅく	42.4	46.6			0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	石巻線	女川	おながわ	44.7	49.2			0	0	5	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	前谷地	まえやち	0	0	石巻線		0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	和渕	わぶち	3.2	3.5			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	のの岳	ののだけ	6.2	6.8			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	陸前豊里	りくぜんとよさと	10.3	11.3			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	御岳堂	みたけどう	13.6	15			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	柳津	やないづ	17.5	19.3			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	陸前横山	りくぜんよこやま	22.3	24.5			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	陸前戸倉	りくぜんとぐら	29.5	32.5			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	志津川	しづがわ	33.7	37.1			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	清水浜	しずはま	38.2	42			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	歌津	うたつ	42.3	46.5			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	陸前港	りくぜんみなと	44.9	49.4			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	蔵内	くらうち	46.7	51.4			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	陸前小泉	りくぜんこいずみ	48.7	53.6			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	本吉	もとよし	51.5	56.7			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	小金沢	こがねざわ	54.6	60.1			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	大谷海岸	おおやかいがん	58.3	64.1			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	陸前階上	りくぜんはしかみ	61.6	67.8			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	最知	さいち	63.3	69.6			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	松岩	まついわ	65.6	72.2			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	南気仙沼	みなみけせんぬま	68.3	75.1			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	不動の沢	ふどうのさわ	69.6	76.6			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	気仙沼線	気仙沼	けせんぬま	72.8	80.1	大船渡線		0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	一ノ関	いちのせき	0	0	東北新幹線/東北線		0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	真滝	またき	5.7	6.3			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	陸中門崎	りくちゅうかんざき	13.7	15.1			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	岩ノ下	いわのした	17.5	19.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	陸中松川	りくちゅうまつかわ	21.3	23.4			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	猊鼻渓	げいびけい	23.3	25.6			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	柴宿	しばじゅく	26.1	28.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	摺沢	すりさわ	30.6	33.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	千厩	せんまや	39.8	43.8			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	小梨	こなし	43.4	47.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	矢越	やごし	47.6	52.4			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	折壁	おりかべ	49.7	54.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	新月	にいつき	55.3	60.8			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	気仙沼	けせんぬま	62	68.2	気仙沼線		0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	鹿折唐桑	ししおりからくわ	64.2	70.6			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	上鹿折	かみししおり	69.5	76.5			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	八幡大橋	はちまんおおはし	73.8	75.2			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	長部	おさべ	77.8	85.6			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	陸前矢作	りくぜんやはぎ	79.5	87.5			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	奇跡の一本松	きせきのいっぽんまつ	82.4	90.6			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	竹駒	たけこま	82.5	90.8			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	陸前高田	りくぜんたかた	85.4	93.9			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	高田高校前	たかだこうこうまえ	86.2	94.8			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	高田病院	たかだびょういん	87.6	96.4			0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	大船渡線	脇ノ沢	わきのさわ	88.3	97.1			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	小友	おとも	92.8	102.1			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	碁石海岸口	ごいしかいがんぐち	95.4	104.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	細浦	ほそうら	97.1	106.8			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	下船渡	しもふなと	100.2	110.2			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	大船渡	おおふなと	103.1	113.4			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	大船渡線	盛	さかり	105.7	116.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	北上	きたかみ	0	0	東北新幹線/東北線		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	柳原	やなぎはら	2.1	2.3		(北上)	0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	江釣子	えづりこ	5.2	5.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	藤根	ふじね	8.4	9.2			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	立川目	たてかわめ	12.1	13.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	横川目	よこかわめ	14.3	15.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	岩沢	いわさわ	18.1	19.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	和賀仙人	わかせんにん	20.3	22.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	ゆだ錦秋湖	ゆだきんしゅうこ	28.8	31.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	ほっとゆだ	ほっとゆだ	35.2	38.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	北上線	ゆだ高原	ゆだこうげん	39.1	43			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	北上線	黒沢	くろさわ	44.3	48.7			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	北上線	小松川	こまつかわ	49.6	54.6			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	北上線	平石	ひらいし	51.6	56.8			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	北上線	相野々	あいのの	53.4	58.7			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	北上線	矢美津	やびつ	56.6	62.3			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	北上線	横手	よこて	61.1	67.2	奥羽線		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	田沢湖線	盛岡	もりおか	0	0	東北新幹線/東北線/山田線/IGRいわて銀河		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	田沢湖線	大釜	おおかま	6	6.6	 		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	田沢湖線	小岩井	こいわい	10.5	11.6	 		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	田沢湖線	雫石	しずくいし	16	17.6	 		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	田沢湖線	春木場	はるきば	18.7	20.6	 		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	田沢湖線	赤渕	あかぶち	22	24.2	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	田沢湖	たざわこ	40.1	44.1	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	刺巻	さしまき	44.4	48.9	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	神代	じんだい	52.8	58.1	 	(田沢)	0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	生田	しょうでん	55.3	60.9	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	角館	かくのだて	58.8	64.7			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	鶯野	うぐいすの	61.6	67.8	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	羽後長野	うごながの	64.6	71.1	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	鑓見内	やりみない	67.9	74.7	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	羽後四ツ屋	うごよつや	70.2	77.3	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	北大曲	きたおおまがり	72	79.2	 		0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	田沢湖線	大曲	おおまがり	75.6	83.2	奥羽線		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	花巻	はなまき	0	0	東北線		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	似内	にたない	3.5	3.9	 		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	新花巻	しんはなまき	6.4	7	東北新幹線		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	小山田	おやまだ	8.3	9.1			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	土沢	つちざわ	12.7	14			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	晴山	はるやま	15.9	17.5			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	岩根橋	いわねばし	21.7	23.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	宮守	みやもり	25.1	27.6			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	柏木平	かしわぎだいら	31.2	34.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	鱒沢	ますざわ	33.6	37			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	荒谷前	あらやまえ	36.4	40			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	岩手二日町	いわてふつかまち	39.3	43.2			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	綾織	あやおり	41.1	45.2			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	遠野	とおの	46	50.6			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	青笹	あおざさ	50.3	55.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	岩手上郷	いわてかみごう	53.8	59.2			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	平倉	ひらくら	56.6	62.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	足ケ瀬	あしがせ	61.2	67.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	上有住	かみありす	65.4	71.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	陸中大橋	りくちゅうおおはし	73.7	81.1			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	洞泉	どうせん	79.6	87.6			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	松倉	まつくら	83.2	91.5			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	小佐野	こさの	86.5	95.2			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	釜石線	釜石	かまいし	90.2	99.2	山田線/三陸鉄道:南リアス線		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	盛岡	もりおか	0	0	東北新幹線/東北線/田沢湖線/IGRいわて銀河		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	上盛岡	かみもりおか	2.8	3.1			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	山岸	やまぎし	4.9	5.4			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	上米内	かみよない	9.9	10.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	大志田	おおしだ	19.2	21.1			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	浅岸	あさぎし	27.6	30.4			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	区界	くざかい	35.6	39.2			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	松草	まつくさ	43.6	48			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	平津戸	ひらつと	52.2	57.4			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	川内	かわうち	61.5	67.7		(山)	0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	箱石	はこいし	65.7	72.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	陸中川井	りくちゅうかわい	73.5	80.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	腹帯	はらたい	82.6	90.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	茂市	もいち	87	95.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	蟇目	ひきめ	91.5	100.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	花原市	けばらいち	94.2	103.6			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	千徳	せんとく	98.8	108.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	宮古	みやこ	102.1	112.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	磯鶏	そけい	104.1	114.5			0	0	0	0	0	0	!	0	0	0	!
