*line 県	会社	路線	ろせん	駅	えき	営業キロ	計算キロ	乗換路線	同名駅	都区市内	新幹線乗換	近郊区間	電車特定	山手,環状線内	70条適用駅	新幹線の並行在来線	JR6社の境界駅	69条適用駅	新幹線在来線分岐駅	分岐特例2
鹿児島県	JR九州	指宿枕崎線	いぶすきまくらざきせん	薩摩塩屋	さつましおや	79.9	87.9			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	指宿枕崎線	いぶすきまくらざきせん	白沢	しらさわ	81.9	90.1		(指)	0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	指宿枕崎線	いぶすきまくらざきせん	薩摩板敷	さつまいたしき	84.4	92.8			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	指宿枕崎線	いぶすきまくらざきせん	枕崎	まくらざき	87.8	96.6			0	0	0	0	0	0	!	0	0	0	!
x	branch	宮崎空港線	みやざきくうこうせん	南宮崎	田吉	-32768	日南線				0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	宮崎空港線	みやざきくうこうせん	田吉	たよし	0	0	日南線		0	0	0	0	0	0	!	0	0	0	!
宮崎県	JR九州	宮崎空港線	みやざきくうこうせん	宮崎空港	みやざきくうこう	1.4	1.4	 		0	0	0	0	0	0	!	0	0	0	!
東京都	JR東日本	東北新幹線	とうほくしんかんせん	東京	とうきょう	0	0	東北線/中央東線/総武線/京葉線/東海道線/東海道新幹線		101	0	0	0	1	1	東北線	0	0	0	!
東京都	JR東日本	東北新幹線	とうほくしんかんせん	神田	かんだ	1.3	0	中央東線		1	0	1	1	1	1	!	0	0	1	!
東京都	JR東日本	東北新幹線	とうほくしんかんせん	秋葉原	あきはばら	2	0	総武線(錦糸町-御茶ノ水)		1	0	1	1	1	1	!	0	0	1	!
東京都	JR東日本	東北新幹線	とうほくしんかんせん	上野	うえの	3.6	0	東北線		1	0	0	0	1	1	東北線	0	0	0	!
東京都	JR東日本	東北新幹線	とうほくしんかんせん	日暮里	にっぽり	5.8	0	常磐線/東北線(尾久経由)		1	0	0	0	1	1	!	0	0	1	!
東京都	JR東日本	東北新幹線	とうほくしんかんせん	田端	たばた	7.1	0	東北線		1	0	0	0	1	1	!	0	0	1	!
東京都	JR東日本	東北新幹線	とうほくしんかんせん	赤羽	あかばね	13.2	0	埼京線/東北線(尾久経由)		1	0	0	0	0	1	!	0	0	1	!
埼玉県	JR東日本	東北新幹線	とうほくしんかんせん	南浦和	みなみうらわ	22.5	0	東北線		0	0	0	0	0	0	!	0	0	1	!
埼玉県	JR東日本	東北新幹線	とうほくしんかんせん	武蔵浦和	むさしうらわ	23.8	0	武蔵野線		0	0	0	0	0	0	!	0	0	1	!
埼玉県	JR東日本	東北新幹線	とうほくしんかんせん	大宮	おおみや	30.3	0	東北線/上越新幹線/高崎線/埼京線/川越線		0	0	0	0	0	0	東北線	0	0	0	!
栃木県	JR東日本	東北新幹線	とうほくしんかんせん	小山	おやま	80.6	0	東北線/水戸線/両毛線		0	0	0	0	0	0	東北線	0	0	0	!
栃木県	JR東日本	東北新幹線	とうほくしんかんせん	宇都宮	うつのみや	109.5	0	東北線/日光線		0	0	0	0	0	0	東北線	0	0	0	!
栃木県	JR東日本	東北新幹線	とうほくしんかんせん	宝積寺	ほうしゃくじ	121.2	0	烏山線		0	0	0	0	0	0	!	0	0	1	!
栃木県	JR東日本	東北新幹線	とうほくしんかんせん	那須塩原	なすしおばら	157.8	0	東北線		0	0	0	0	0	0	東北線	0	0	0	!
福島県	JR東日本	東北新幹線	とうほくしんかんせん	新白河	しんしらかわ	185.4	0	東北線		0	0	0	0	0	0	東北線	0	0	0	!
福島県	JR東日本	東北新幹線	とうほくしんかんせん	安積永盛	あさかながもり	221.8	0	水郡線		0	0	0	0	0	0	!	0	0	1	!
福島県	JR東日本	東北新幹線	とうほくしんかんせん	郡山	こおりやま	226.7	0	東北線/磐越東線/磐越西線	(北)	0	0	0	0	0	0	東北線	0	0	0	!
福島県	JR東日本	東北新幹線	とうほくしんかんせん	福島	ふくしま	272.8	0	東北線/奥羽線/山形新幹線	(北)	0	0	0	0	0	0	東北線	0	0	0	!
宮城県	JR東日本	東北新幹線	とうほくしんかんせん	白石蔵王	しろいしざおう	306.8	0	 		0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	東北新幹線	とうほくしんかんせん	仙台	せんだい	351.8	0	東北線/仙山線/仙石線		110	0	0	0	0	0	東北線	0	0	0	!
宮城県	JR東日本	東北新幹線	とうほくしんかんせん	古川	ふるかわ	395	0	陸羽東線		0	0	0	0	0	0	!	0	0	0	!
宮城県	JR東日本	東北新幹線	とうほくしんかんせん	くりこま高原	くりこまこうげん	416.2	0			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	東北新幹線	とうほくしんかんせん	一ノ関	いちのせき	445.1	0	東北線/大船渡線		0	0	0	0	0	0	東北線	0	0	0	!
岩手県	JR東日本	東北新幹線	とうほくしんかんせん	水沢江刺	みずさわえさし	470.1	0	 		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	東北新幹線	とうほくしんかんせん	北上	きたかみ	487.5	0	東北線/北上線		0	0	0	0	0	0	東北線	0	0	0	!
岩手県	JR東日本	東北新幹線	とうほくしんかんせん	新花巻	しんはなまき	500	0	釜石線		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	東北新幹線	とうほくしんかんせん	盛岡	もりおか	535.3	0	東北線/田沢湖線/山田線/IGRいわて銀河		0	0	0	0	0	0	東北線	0	0	0	!
#岩手県	JR東日本	東北新幹線	とうほくしんかんせん	好摩	こうま	556.6	0	花輪線/IGRいわて銀河		0	0	0	0	0	0	!	0	0	1	!
岩手県	JR東日本	東北新幹線	とうほくしんかんせん	いわて沼宮内	いわてぬまくない	566.4	0			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	東北新幹線	とうほくしんかんせん	二戸	にのへ	601	0			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	東北新幹線	とうほくしんかんせん	八戸	はちのへ	631.9	0	八戸線/青い森鉄道		0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	東北新幹線	とうほくしんかんせん	七戸十和田	しちのへとわだ	668	0			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	東北新幹線	とうほくしんかんせん	新青森	しんあおもり	713.7	0	奥羽線/北海道新幹線		0	0	0	0	0	0	!	0	0	0	!
#	JR東日本	上越新幹線	じょうえつしんかんせん	東京	とうきょう	0	0	東北線/中央東線/総武線/京葉線/東海道線/東海道新幹線/東北新幹線/北陸新幹線		101	0	0	0	1	1	東北線	0	0	0	!
#			じょうえつしんかんせん	神田																!
#			じょうえつしんかんせん	秋葉原																!
#	JR東日本	上越新幹線	じょうえつしんかんせん	上野	うえの	3.6	0	東北線		1	0	0	0	1	1	東北線	0	0	0	!
#	JR東日本	上越新幹線	じょうえつしんかんせん	日暮里	にっぽり	5.8	0	常磐線/東北線(尾久経由)		1	0	0	0	1	1	!	0	0	1	!
#	JR東日本	上越新幹線	じょうえつしんかんせん	田端	たばた	7.1	0	東北線		1	0	0	0	1	1	!	0	0	1	!
#	JR東日本	上越新幹線	じょうえつしんかんせん	赤羽	あかばね	13.2	0	埼京線/東北線(尾久経由)		1	0	0	0	0	1	!	0	0	1	!
#	JR東日本	上越新幹線	じょうえつしんかんせん	南浦和	みなみうらわ	22.5	0	東北線		0	0	0	0	0	0	!	0	0	1	!
#	JR東日本	上越新幹線	じょうえつしんかんせん	武蔵浦和	むさしうらわ	23.8	0	武蔵野線		0	0	0	0	0	0	!	0	0	1	!
埼玉県	JR東日本	上越新幹線	じょうえつしんかんせん	大宮	おおみや	30.3	0	東北新幹線/東北線/高崎線/埼京線/川越線		0	0	0	0	0	0	高崎線	0	0	0	!
埼玉県	JR東日本	上越新幹線	じょうえつしんかんせん	熊谷	くまがや	64.7	0	高崎線		0	0	0	0	0	0	高崎線	0	0	0	!
埼玉県	JR東日本	上越新幹線	じょうえつしんかんせん	本庄早稲田	ほんじょうわせだ	86	0	 		0	0	0	0	0	0	!	0	0	0	!
群馬県	JR東日本	上越新幹線	じょうえつしんかんせん	高崎	たかさき	105	0	高崎線/上越線/信越線(高崎-横川)/北陸新幹線		0	0	0	0	0	0	-高崎	0	0	0	!
群馬県	JR東日本	上越新幹線	じょうえつしんかんせん	上毛高原	じょうもうこうげん	151.6	0	 		0	0	0	0	0	0	!	0	0	0	!
新潟県	JR東日本	上越新幹線	じょうえつしんかんせん	越後湯沢	えちごゆざわ	199.2	0	上越線/上越線(越後湯沢-ガーラ湯沢)		0	0	0	0	0	0	上越線	0	0	0	!
新潟県	JR東日本	上越新幹線	じょうえつしんかんせん	六日町	むいかまち	216.8	0	ほくほく線		0	0	0	0	0	0	!	0	0	1	!
新潟県	JR東日本	上越新幹線	じょうえつしんかんせん	浦佐	うらさ	228.9	0	上越線		0	0	0	0	0	0	上越線	0	0	0	!
新潟県	JR東日本	上越新幹線	じょうえつしんかんせん	小出	こいで	237.2	0	只見線		0	0	0	0	0	0	!	0	0	1	!
新潟県	JR東日本	上越新幹線	じょうえつしんかんせん	越後川口	えちごかわぐち	247.8	0	飯山線		0	0	0	0	0	0	!	0	0	1	!
新潟県	JR東日本	上越新幹線	じょうえつしんかんせん	宮内	みやうち	267.6	0	信越線(直江津-新潟)		0	0	0	0	0	0	!	0	0	1	!
新潟県	JR東日本	上越新幹線	じょうえつしんかんせん	長岡	ながおか	270.6	0	信越線(直江津-新潟)		0	0	0	0	0	0	-宮内/信越線(直江津-新潟)	0	0	0	5/上越線/浦佐/信越線(直江津-新潟)/宮内
新潟県	JR東日本	上越新幹線	じょうえつしんかんせん	燕三条	つばめさんじょう	293.8	0	弥彦線		0	0	0	0	0	0	!	0	0	0	!
新潟県	JR東日本	上越新幹線	じょうえつしんかんせん	新潟	にいがた	333.9	0	信越線(直江津-新潟)/白新線/越後線		0	0	0	0	0	0	信越線(直江津-新潟)	0	0	0	!
#東京都	JR東日本	北陸新幹線	ほくりくしんかんせん	東京	とうきょう	0	0	東北線/中央東線/総武線/京葉線/東海道線/東海道新幹線/東北新幹線/上越新幹線		101	0	0	0	1	1	東北線	0	0	0	!
#東京都	JR東日本	北陸新幹線	ほくりくしんかんせん	上野	うえの	3.6	0	東北線		1	0	0	0	1	1	東北線	0	0	0	!
#東京都	JR東日本	北陸新幹線	ほくりくしんかんせん	日暮里	にっぽり	5.8	0	常磐線/東北線(尾久経由)		1	0	0	0	1	1	!	0	0	1	!
#東京都	JR東日本	北陸新幹線	ほくりくしんかんせん	田端	たばた	7.1	0	東北線		1	0	0	0	1	1	!	0	0	1	!
#東京都	JR東日本	北陸新幹線	ほくりくしんかんせん	赤羽	あかばね	13.2	0	東北線(尾久経由)/埼京線		1	0	0	0	0	1	!	0	0	1	!
#埼玉県	JR東日本	北陸新幹線	ほくりくしんかんせん	南浦和	みなみうらわ	22.5	0	東北線		0	0	0	0	0	0	!	0	0	1	!
#埼玉県	JR東日本	北陸新幹線	ほくりくしんかんせん	武蔵浦和	むさしうらわ	23.8	0	武蔵野線		0	0	0	0	0	0	!	0	0	1	!
#埼玉県	JR東日本	北陸新幹線	ほくりくしんかんせん	大宮	おおみや	30.3	0	東北新幹線/東北線/高崎線/埼京線/川越線/上越新幹線		0	0	0	0	0	0	東北線	0	0	0	!
#埼玉県	JR東日本	北陸新幹線	ほくりくしんかんせん	熊谷	くまがや	64.7	0	高崎線		0	0	0	0	0	0	高崎線	0	0	0	!
#埼玉県	JR東日本	北陸新幹線	ほくりくしんかんせん	本庄早稲田	ほんじょうわせだ	86	0	 		0	0	0	0	0	0	!	0	0	0	!
群馬県	JR東日本	北陸新幹線	ほくりくしんかんせん	高崎	たかさき	105	0	上越新幹線/上越線/高崎線/信越線(高崎-横川)		0	0	0	0	0	0	!	0	0	0	!
群馬県	JR東日本	北陸新幹線	ほくりくしんかんせん	安中榛名	あんなかはるな	123.5	0	 		0	0	0	0	0	0	!	0	0	0	!
長野県	JR東日本	北陸新幹線	ほくりくしんかんせん	軽井沢	かるいざわ	146.8	0	 		0	0	0	0	0	0	!	0	0	0	!
長野県	JR東日本	北陸新幹線	ほくりくしんかんせん	佐久平	さくだいら	164.4	0	小海線		0	0	0	0	0	0	!	0	0	0	!
長野県	JR東日本	北陸新幹線	ほくりくしんかんせん	上田	うえだ	189.2	0	 		0	0	0	0	0	0	!	0	0	0	!
長野県	JR東日本	北陸新幹線	ほくりくしんかんせん	長野	ながの	222.4	0	信越線(篠ノ井-長野)		0	0	0	0	0	0	!	0	0	0	!
長野県	JR東日本	北陸新幹線	ほくりくしんかんせん	飯山	いいやま	252.3	0	飯山線		0	0	0	0	0	0	!	0	0	0	!
新潟県	JR東日本/JR西日本	北陸新幹線	ほくりくしんかんせん	上越妙高	じょうえつみょうこう	281.9	0	妙高はねうま		0	0	0	0	0	0	!	0	0	0	!
新潟県	JR西日本	北陸新幹線	ほくりくしんかんせん	糸魚川	いといがわ	318.9	0	日本海ひすい/大糸線		0	0	0	0	0	0	!	0	0	0	!
富山県	JR西日本	北陸新幹線	ほくりくしんかんせん	黒部宇奈月温泉	くろべうなづきおんせん	358.1	0			0	0	0	0	0	0	!	0	0	0	!
富山県	JR西日本	北陸新幹線	ほくりくしんかんせん	富山	とやま	391.9	0	あいの風とやま/高山線		0	0	0	0	0	0	!	0	0	0	!
石川県	JR西日本	北陸新幹線	ほくりくしんかんせん	新高岡	しんたかおか	410.8	0	城端線		0	0	0	0	0	0	!	0	0	0	!
石川県	JR西日本	北陸新幹線	ほくりくしんかんせん	金沢	かなざわ	450.5	0	北陸線/IRいしかわ		0	0	0	0	0	0	!	0	0	0	!
東京都	JR東日本	東海道新幹線	とうかいどうしんかんせん	東京	とうきょう	0	0	東北新幹線/東海道線/東北線/中央東線/総武線/京葉線		101	0	0	0	1	1	東海道線	0	0	0	!
東京都	JR東日本	東海道新幹線	とうかいどうしんかんせん	品川	しながわ	6.8	0	東海道線/山手線/東海道線(西大井経由)		1	0	0	0	1	1	東海道線	0	0	0	!
神奈川県	JR東日本	東海道新幹線	とうかいどうしんかんせん	新横浜	しんよこはま	28.8	0	横浜線		2	0	0	0	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道新幹線	とうかいどうしんかんせん	小田原	おだわら	83.9	0	東海道線		0	0	0	0	0	0	東海道線	0	0	0	!
静岡県	JR東日本/JR東海	東海道新幹線	とうかいどうしんかんせん	熱海	あたみ	104.6	0	東海道線/伊東線		0	0	0	0	0	0	東海道線	1	0	0	!
静岡県	JR東海	東海道新幹線	とうかいどうしんかんせん	三島	みしま	120.7	0	東海道線		0	0	0	0	0	0	東海道線	0	0	0	!
静岡県	JR東海	東海道新幹線	とうかいどうしんかんせん	新富士	しんふじ	146.2	0	 	(東)	0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道新幹線	とうかいどうしんかんせん	静岡	しずおか	180.2	0	東海道線		0	0	0	0	0	0	東海道線	0	0	0	!
静岡県	JR東海	東海道新幹線	とうかいどうしんかんせん	掛川	かけがわ	229.3	0	東海道線		0	0	0	0	0	0	東海道線	0	0	0	!
静岡県	JR東海	東海道新幹線	とうかいどうしんかんせん	浜松	はままつ	257.1	0	東海道線		0	0	0	0	0	0	東海道線	0	0	0	!
愛知県	JR東海	東海道新幹線	とうかいどうしんかんせん	豊橋	とよはし	293.6	0	東海道線/飯田線		0	0	0	0	0	0	東海道線	0	0	0	!
愛知県	JR東海	東海道新幹線	とうかいどうしんかんせん	三河安城	みかわあんじょう	336.3	0	東海道線		0	0	0	0	0	0	東海道線	0	0	0	!
愛知県	JR東海	東海道新幹線	とうかいどうしんかんせん	大府	おおぶ	346.5	0	武豊線		0	0	0	0	0	0	!	0	0	1	!
愛知県	JR東海	東海道新幹線	とうかいどうしんかんせん	金山	かなやま	362.7	0	中央西線	(中)	3	0	0	0	0	0	!	0	0	1	!
愛知県	JR東海	東海道新幹線	とうかいどうしんかんせん	名古屋	なごや	366	0	東海道線/中央西線/関西線		103	0	0	0	0	0	東海道線	0	0	0	!
岐阜県	JR東海	東海道新幹線	とうかいどうしんかんせん	岐阜羽島	ぎふはしま	396.3	0			0	0	0	0	0	0	!	0	0	0	!
滋賀県	JR西日本/JR東海	東海道新幹線	とうかいどうしんかんせん	米原	まいばら	445.9	0	東海道線/北陸線		0	0	0	0	0	0	東海道線	1	106	0	!
滋賀県	JR西日本	東海道新幹線	とうかいどうしんかんせん	草津	くさつ	491.4	0	草津線		0	0	0	0	0	0	!	0	0	1	!
京都府	JR西日本	東海道新幹線	とうかいどうしんかんせん	山科	やましな	508.1	0	湖西線		4	0	3	0	0	0	!	0	6	1	!
京都府	JR西日本	東海道新幹線	とうかいどうしんかんせん	京都	きょうと	513.6	0	東海道線/山陰線/奈良線		104	0	0	0	0	0	東海道線	0	0	0	!
大阪府	JR西日本	東海道新幹線	とうかいどうしんかんせん	新大阪	しんおおさか	552.6	0	山陽新幹線/東海道線/おおさか東線		5	0	0	0	0	0	東海道線	0	0	0	!
大阪府	JR西日本	山陽新幹線	さんようしんかんせん	新大阪	しんおおさか	0	0	東海道新幹線/東海道線/おおさか東線		5	0	0	0	0	0	東海道線	0	0	0	!
兵庫県	JR西日本	山陽新幹線	さんようしんかんせん	新神戸	しんこうべ	36.9	36.9			6	0	0	0	0	0	!	0	0	0	!
兵庫県	JR西日本	山陽新幹線	さんようしんかんせん	西明石	にしあかし	59.7	59.7	山陽線		0	0	0	0	0	0	-神戸/山陽線	0	0	0	!
兵庫県	JR西日本	山陽新幹線	さんようしんかんせん	加古川	かこがわ	70	0	加古川線		0	0	0	0	0	0	!	0	0	1	!
兵庫県	JR西日本	山陽新幹線	さんようしんかんせん	姫路	ひめじ	91.7	91.7	山陽線/播但線/姫新線		0	0	0	0	0	0	山陽線	0	0	0	!
兵庫県	JR西日本	山陽新幹線	さんようしんかんせん	相生	あいおい	112.4	112.4	山陽線/赤穂線		0	0	0	0	0	0	山陽線	0	0	0	!
兵庫県	JR西日本	山陽新幹線	さんようしんかんせん	上郡	かみごおり	120	0	智頭線		0	0	0	0	0	0	!	0	0	1	!
岡山県	JR西日本	山陽新幹線	さんようしんかんせん	東岡山	ひがしおかやま	130	0	赤穂線		0	0	0	0	0	0	!	0	0	1	!
岡山県	JR西日本	山陽新幹線	さんようしんかんせん	岡山	おかやま	180.3	180.3	山陽線/宇野線/津山線/吉備線		0	0	0	0	0	0	山陽線	0	0	0	!
岡山県	JR西日本	山陽新幹線	さんようしんかんせん	倉敷	くらしき	190	0	伯備線		0	0	0	0	0	0	!	0	0	1	!
岡山県	JR西日本	山陽新幹線	さんようしんかんせん	新倉敷	しんくらしき	205.5	205.5	山陽線		0	0	0	0	0	0	山陽線	0	0	0	!
広島県	JR西日本	山陽新幹線	さんようしんかんせん	福山	ふくやま	238.6	238.6	山陽線/福塩線		0	0	0	0	0	0	山陽線	0	0	0	!
広島県	JR西日本	山陽新幹線	さんようしんかんせん	新尾道	しんおのみち	258.7	258.7	 		0	0	0	0	0	0	!	0	0	0	!
広島県	JR西日本	山陽新幹線	さんようしんかんせん	三原	みはら	270.2	270.2	山陽線/呉線		0	0	0	0	0	0	山陽線	0	0	0	!
広島県	JR西日本	山陽新幹線	さんようしんかんせん	東広島	ひがしひろしま	309.8	309.8	 		0	0	0	0	0	0	!	0	0	0	!
広島県	JR西日本	山陽新幹線	さんようしんかんせん	広島	ひろしま	341.6	341.6	山陽線/芸備線		107	0	0	0	0	0	山陽線	0	0	0	!
山口県	JR西日本	山陽新幹線	さんようしんかんせん	新岩国	しんいわくに	383	383			0	0	0	0	0	0	!	0	0	0	!
山口県	JR西日本	山陽新幹線	さんようしんかんせん	徳山	とくやま	430.1	434.5	山陽線		0	0	0	0	0	0	山陽線	0	0	0	!
山口県	JR西日本	山陽新幹線	さんようしんかんせん	新山口	しんやまぐち	474.4	478.8	山陽線/山口線/宇部線		0	0	0	0	0	0	山陽線	0	0	0	!
山口県	JR西日本	山陽新幹線	さんようしんかんせん	宇部	うべ	480	0	宇部線		0	0	0	0	0	0	!	0	0	1	!
山口県	JR西日本	山陽新幹線	さんようしんかんせん	小野田	おのだ	490	0	小野田線		0	0	0	0	0	0	!	0	0	1	!
山口県	JR西日本	山陽新幹線	さんようしんかんせん	厚狭	あさ	509.5	513.9	山陽線/美祢線		0	0	0	0	0	0	山陽線	0	0	0	!
山口県	JR西日本	山陽新幹線	さんようしんかんせん	新下関	しんしものせき	536.1	540.5	山陽線		0	0	0	0	0	0	山陽線	0	0	0	!
山口県	JR西日本	山陽新幹線	さんようしんかんせん	幡生	はたぶ	540	0	山陰線		0	0	0	0	0	0	!	0	0	1	!
山口県	JR西日本	山陽新幹線	さんようしんかんせん	門司	もじ	550	0	鹿児島線		8	0	0	0	0	0	!	0	0	1	!
福岡県	JR九州	山陽新幹線	さんようしんかんせん	小倉	こくら	555.1	559.5	鹿児島線/日豊線		108	0	0	0	0	0	-門司/鹿児島線	0	0	0	!
福岡県	JR九州	山陽新幹線	さんようしんかんせん	西小倉	にしこくら	555.9	0	日豊線		8	0	0	0	0	0	!	0	0	1	!
福岡県	JR九州	山陽新幹線	さんようしんかんせん	折尾	おりお	560	0	筑豊線		8	0	0	0	0	0	!	0	0	1	!
福岡県	JR九州	山陽新幹線	さんようしんかんせん	香椎	かしい	600	0	香椎線		9	0	0	0	0	0	!	0	0	1	!
福岡県	JR九州	山陽新幹線	さんようしんかんせん	吉塚	よしづか	610	0	篠栗線		9	0	0	0	0	0	!	0	0	1	!
福岡県	JR九州	山陽新幹線	さんようしんかんせん	博多	はかた	622.3	626.7	博多南線/鹿児島線/九州新幹線/地下鉄空港線		109	0	0	0	0	0	鹿児島線	0	0	0	!
福岡県	JR九州	九州新幹線	きゅうしゅうしんかんせん	博多	はかた	0	0	山陽新幹線/博多南線/鹿児島線		109	0	0	0	0	0	鹿児島線	0	0	0	!
佐賀県	JR九州	九州新幹線	きゅうしゅうしんかんせん	新鳥栖	しんとす	28.6	0	長崎線		0	0	0	0	0	0	!	0	0	0	!
福岡県	JR九州	九州新幹線	きゅうしゅうしんかんせん	久留米	くるめ	35.7	0	鹿児島線/久大線		0	0	0	0	0	0	鹿児島線	0	0	0	!
福岡県	JR九州	九州新幹線	きゅうしゅうしんかんせん	筑後船小屋	ちくごふなごや	51.5	0	鹿児島線		0	0	0	0	0	0	鹿児島線	0	0	0	!
福岡県	JR九州	九州新幹線	きゅうしゅうしんかんせん	新大牟田	しんおおむた	69.3	0	 		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	九州新幹線	きゅうしゅうしんかんせん	新玉名	しんたまな	90.4	0	 		0	0	0	0	0	0	!	0	0	0	!
熊本県	JR九州	九州新幹線	きゅうしゅうしんかんせん	熊本	くまもと	118.4	0	鹿児島線/豊肥線		0	0	0	0	0	0	鹿児島線	0	0	0	!
熊本県	JR九州	九州新幹線	きゅうしゅうしんかんせん	宇土	うと	129.3	0	三角線		0	0	0	0	0	0	!	0	0	1	!
熊本県	JR九州	九州新幹線	きゅうしゅうしんかんせん	新八代	しんやつしろ	151.3	0	鹿児島線		0	0	0	0	0	0	鹿児島線	0	0	0	!
熊本県	JR九州	九州新幹線	きゅうしゅうしんかんせん	新水俣	しんみなまた	194.1	0			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	九州新幹線	きゅうしゅうしんかんせん	出水	いずみ	210.1	0			0	0	0	0	0	0	!	0	0	0	!
鹿児島県	JR九州	九州新幹線	きゅうしゅうしんかんせん	川内	せんだい	242.8	0	鹿児島線(川内-鹿児島)	(鹿)	0	0	0	0	0	0	鹿児島線(川内-鹿児島)	0	0	0	!
鹿児島県	JR九州	九州新幹線	きゅうしゅうしんかんせん	鹿児島中央	かごしまちゅうおう	288.9	0	鹿児島線(川内-鹿児島)/指宿枕崎線/日豊線		0	0	0	0	0	0	鹿児島線(川内-鹿児島)	0	0	0	!
青森県	JR北海道	北海道新幹線	ほっかいどうしんかんせん	新青森	しんあおもり	0	0	奥羽線/東北新幹線		0	0	0	0	0	0	!	0	0	0	!
青森県	JR北海道	北海道新幹線	ほっかいどうしんかんせん	奥津軽今別	おくつがるいまべつ	38.5	0			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	北海道新幹線	ほっかいどうしんかんせん	木古内	きこない	113.3	0			0	0	0	0	0	0	!	0	0	0	!
北海道	JR北海道	北海道新幹線	ほっかいどうしんかんせん	新函館北斗	しんはこだてほくと	148.8	0	函館線		0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	山形新幹線	やまがたしんかんせん	福島	ふくしま	0	0	東北新幹線/東北線/奥羽線/山形新幹線	(北)	0	0	5	0	0	0	奥羽線	0	0	0	!
山形県	JR東日本	山形新幹線	やまがたしんかんせん	米沢	よねざわ	40.1	0	米坂線/奥羽線		0	0	5	0	0	0	奥羽線	0	0	0	!
山形県	JR東日本	山形新幹線	やまがたしんかんせん	高畠	たかはた	49.9	0	奥羽線		0	0	5	0	0	0	奥羽線	0	0	0	!
山形県	JR東日本	山形新幹線	やまがたしんかんせん	赤湯	あかゆ	56.1	0	奥羽線		0	0	5	0	0	0	奥羽線	0	0	0	!
山形県	JR東日本	山形新幹線	やまがたしんかんせん	かみのやま温泉	かみのやまおんせん	75	0	奥羽線		0	0	5	0	0	0	奥羽線	0	0	0	!
山形県	JR東日本	山形新幹線	やまがたしんかんせん	山形	やまがた	87.1	0	奥羽線		0	0	5	0	0	0	奥羽線	0	0	0	!
山形県	JR東日本	山形新幹線	やまがたしんかんせん	天童	てんどう	100.4	0	奥羽線		0	0	5	0	0	0	奥羽線	0	0	0	!
山形県	JR東日本	山形新幹線	やまがたしんかんせん	さくらんぼ東根	さくらんぼひがしね	108.1	0	奥羽線		0	0	5	0	0	0	奥羽線	0	0	0	!
山形県	JR東日本	山形新幹線	やまがたしんかんせん	村山	むらやま	113.5	0	奥羽線		0	0	5	0	0	0	奥羽線	0	0	0	!
山形県	JR東日本	山形新幹線	やまがたしんかんせん	大石田	おおいしだ	126.9	0	奥羽線		0	0	5	0	0	0	奥羽線	0	0	0	!
山形県	JR東日本	山形新幹線	やまがたしんかんせん	新庄	しんじょう	148.6	0	陸羽東線/陸羽西線/奥羽線		0	0	5	0	0	0	奥羽線	0	0	0	!
岩手県	IGRいわて銀河	IGRいわて銀河	社）あいじーあーるいわてぎんが	盛岡	もりおか	0	-1	田沢湖線/山田線/東北新幹線		0	0	0	0	0	0	!	0	0	0	!
岩手県	IGRいわて銀河	IGRいわて銀河	社）あいじーあーるいわてぎんが	好摩	こうま	21.3	-1	花輪線		0	0	0	0	0	0	!	0	0	0	!
#岩手県	IGRいわて銀河	IGRいわて銀河	社）あいじーあーるいわてぎんが	いわて沼宮内	いわてぬまくない	32	-1	東北新幹線		0	0	0	0	0	0	!	0	0	0	!
#岩手県	IGRいわて銀河	IGRいわて銀河	社）あいじーあーるいわてぎんが	二戸	にのへ	70.8	-1	東北新幹線		0	0	0	0	0	0	!	0	0	0	!
青森県	IGRいわて銀河	IGRいわて銀河	社）あいじーあーるいわてぎんが	目時	めとき	82	-1	青い森鉄道		0	0	0	0	0	0	!	0	0	0	!
青森県	青い森鉄道	青い森鉄道	社）あおいもりてつどう	目時	めとき	0	-1	IGRいわて銀河		0	0	0	0	0	0	!	0	0	0	!
青森県	青い森鉄道	青い森鉄道	社）あおいもりてつどう	八戸	はちのへ	25.9	-1	八戸線/東北新幹線		0	0	0	0	0	0	!	0	0	0	!
青森県	青い森鉄道	青い森鉄道	社）あおいもりてつどう	野辺地	のへじ	77.3	-1	大湊線		0	0	0	0	0	0	!	0	0	0	!
